,main_cad_ig_oas,short_cad_ig_oas,long_cad_ig_oas,main_us_ig_oas,main_us_hy_oas,spx_price_close,tsx_price_close,cad_3m_tbill_close,cad_long_only_agg_close,main_cad_ig_er_index,short_cad_ig_er_index,long_cad_ig_er_index,main_us_ig_er_index,main_us_hy_er_index,cad_3m_tbill_index,ytm_1x_index,ytm_3x_index,ytm_5x_index,ytm_8x_index,ytm_10x_index,ytm_1x_index_net_fees,ytm_3x_index_net_fees,ytm_5x_index_net_fees,ytm_8x_index_net_fees,ytm_10x_index_net_fees
2021-10-29,1.020479,0.632952,1.657318,0.868281,2.854079,4605.38,21037.07,0.16,266.1251,127.49502699547118,127.66991354689428,127.98330696274391,122.5641768750789,211.40890101891506,135.6922494194072,167.9603601327163,263.4777032191951,403.84783236097815,730.5477028382581,1045.8673183087274,121.30052068479348,167.90595813688253,227.4940795836218,343.543052265457,437.2500275874201
2021-11-30,1.099833,0.723635,1.693868,0.984973,3.328152,4567.0,20659.99,0.074,268.4623,127.10716672414664,127.44160782399403,127.42779797853827,121.47048402222651,208.8404752536352,135.70061427142133,167.65620183482292,262.05824519509224,400.22778346527446,720.0799453599316,1027.1409140576393,120.94989655102242,166.82010341397796,225.20923345791957,338.24964092979957,428.94892717942594
2021-12-31,1.101488,0.734503,1.673609,0.921748,2.82913,4766.18,21222.84,0.178,273.0898,127.34796108293219,127.50846751470672,128.09861613543666,122.19548910904705,213.34464011526322,135.72072679267512,167.75487645442527,262.4874476881196,401.3032248770227,723.148179617744,1032.595261725439,120.8904987401476,166.8992496776614,225.516939491553,339.16430797454353,430.4914229327446
2022-01-31,1.198849,0.843872,1.756468,1.052544,3.393245,4515.55,21098.29,0.344,263.6672,126.72822477728131,127.23116337464042,126.96132203475992,120.78620486728772,209.9700058006336,135.75957219275037,167.42391899454194,260.8278856507128,397.02050746117885,710.7126390174951,1010.3469916589931,120.52147914770066,165.66384622266568,222.8667385852783,332.9657271334875,420.7512870994225
2022-02-28,1.368009,1.036892,1.884594,1.218091,3.583848,4373.94,21126.36,0.576,261.6713,125.72046165733641,126.71031588882202,125.27939684265156,119.28406051693825,208.79720993443397,135.82456538331303,166.80457411011753,257.72750760605504,389.05067743348593,687.71736693873,969.3848455209114,119.9455179226704,163.51579422915424,218.152271456102,321.8330582150735,403.23865107079166
2022-03-31,1.380117,1.088638,1.82633,1.145291,3.209886,4530.41,21890.16,0.748,253.7996,125.98173894957114,126.62389438497321,126.46708060295101,120.31209945693804,211.2880207548211,135.9089404856417,166.78036699540408,257.33854457958915,387.932824888637,684.3342083306892,963.2937327042486,119.79861221351283,163.09247631459013,217.2899307300891,319.9023655074515,400.2695523369683
2022-04-29,1.533293,1.261684,2.003456,1.342399,3.777103,4131.93,20762.0,1.455,244.9984,124.97066368490964,126.20885544763077,124.13025856302306,118.63064642983174,207.3404421478505,136.0726412438084,166.4205332524056,255.09635626315722,382.00969172099434,667.1562969922152,932.7986461138121,119.41080274701272,161.49537068639745,213.73765358532154,311.52690945179444,387.16602875439554
2022-05-31,1.60408,1.352388,2.03224,1.293156,4.020917,4132.15,20729.34,1.486,244.9122,124.74589894744577,126.046675806292,123.9243376357903,119.57325588870158,206.6078751912714,136.24000766234832,166.39734743764663,254.40521333869643,379.99292479144066,661.0622307593279,921.8807877177422,119.2652447590236,160.88346660992096,212.37849406362454,308.3449616547472,382.2164756555768
2022-06-30,1.629506,1.388278,2.044048,1.556435,5.688523,3785.38,18861.36,2.107,239.7563,124.789365408475,126.09016443037868,123.93888635302872,117.56511154026019,194.38864537768546,136.47694291975685,166.7301143118305,255.08953100367927,381.2772677440107,663.9808025309917,926.5870009443504,119.35852894533984,161.10366641704283,212.79374187639206,309.2191277421235,383.52425238908035
2022-07-29,1.606605,1.385959,1.986013,1.428841,4.652074,4130.29,19692.92,2.668,249.0234,125.25792202192343,126.36423779448948,124.7459540719601,118.84216138871516,202.83426440450137,136.7767282093933,167.4447097724473,257.29177024029065,386.2264225116138,676.9293253289329,948.6848140417633,119.68382264587594,162.13803580092844,214.94629771049594,314.06101935726156,390.94683462572385
2022-08-31,1.579206,1.360036,1.929592,1.39676,4.819952,3955.0,19330.81,3.247,242.0235,125.82020859161752,126.66616365877898,126.17919526715997,118.93844611945066,202.26476461199022,137.14142707405318,168.27714806336317,259.80038606267044,391.837806504746,691.6164793904301,973.801616247483,120.07973769295859,163.3329718905232,217.40350575814364,319.5647884545821,399.38596254916325
2022-09-30,1.707993,1.47433,2.087835,1.58436,5.511976,3585.62,18444.22,3.791,240.7236,124.93571643105807,126.39861052126746,123.98294669197078,117.25077617454549,199.16020476260843,137.56732918821922,168.43011359453,258.93900996640133,388.88332183064784,682.0190001744194,956.1744237368197,120.05924750588434,162.61509437751155,215.52954880865008,314.78520869290907,391.7253131741019
2022-10-31,1.783446,1.56643,2.112271,1.57525,4.6244,3871.98,19426.14,3.868,238.4497,124.71945895270173,126.28804333671397,123.59746883275184,117.95023333479921,205.27599442283608,138.00308230272103,168.80209544274865,259.05786903280983,388.3814770061897,679.349082257106,950.7584351377833,120.17444967828814,162.51417149902278,215.01871698848393,313.2130535378101,389.0835669034421
2022-11-30,1.641186,1.43652,1.976048,1.325739,4.656329,4080.11,20453.26,4.01,245.1585,126.03314023860186,126.96975503480859,126.21034404336999,120.43642963561179,206.02540370671534,138.45597784844233,170.25304387709076,264.0814413503433,400.1058746510591,710.8586849345827,1005.1210809938829,120.94218714520098,165.04374421939704,220.3387021120272,325.27396156470684,407.63653449230645
2022-12-30,1.613367,1.382925,2.001255,1.297856,4.680785,3839.5,19384.92,4.26,241.4237,126.26136861093433,127.30067503765825,126.24733503310566,120.67361834450045,205.16268262996365,138.93815301070975,171.2753311608204,267.0436684744312,406.6794849079271,728.0959751142515,1034.7330807374346,121.44846793223627,166.46589840962355,223.2135768011059,331.67976525499455,417.47046315169297
2023-01-31,1.489053,1.241387,1.907443,1.166635,4.206413,4076.6,20767.38,4.416,248.5986,127.30865615901459,128.00954630059195,128.0354505251072,122.12305330915991,209.6434253604679,139.43937973539238,172.83252257546957,272.4456157214599,419.43525686904303,763.0963522443329,1095.9976229039144,122.27556619944606,169.17541349971248,228.95978926705055,344.92796308772347,438.09732539143357
2023-02-28,1.443344,1.175429,1.900181,1.233163,4.116753,3970.15,20221.19,4.52,243.5733,127.6606607740346,128.3664586773009,128.4421794604358,121.46209159265689,210.46057560027216,139.95402476907282,173.93773409676297,275.70707212221646,426.7952452243657,782.8696182861768,1130.5086442599243,122.82798170681752,170.74158541768432,232.16466981829603,352.208496592921,449.4209548628097
2023-03-31,1.652513,1.431188,2.018981,1.37785,4.519087,4109.31,20099.89,4.404,248.9197,126.54356616193141,127.62423482757663,126.42427832464824,120.95300631354367,207.616308255928,140.45757104815334,173.54317053626872,271.89333793942893,415.9560550929969,749.407493884557,1069.114056573387,122.41674550198533,168.1954517017188,226.01779766204396,336.77381998305356,424.5290130033322
2023-04-28,1.576097,1.357398,1.935697,1.354386,4.471272,4169.48,20636.54,4.448,251.3766,127.4007672173697,128.178610255063,128.0445179689863,121.17610776227919,208.60815364535904,140.96787871649286,174.912894911482,276.4014167909001,426.466408198606,778.1093296075669,1119.3485092481872,123.12567255358908,170.41152305275148,230.66473474696713,347.4282541499037,441.09466231276303
2023-05-31,1.569796,1.366764,1.898135,1.371582,4.646478,4179.83,19572.24,4.652,246.9794,127.7371498330921,128.29647305076475,128.92032966744236,121.07980062711296,208.1508032153885,141.50304718689623,175.7230244175925,278.18991550352155,430.0102147546597,786.721643501718,1133.7962727021018,123.4974103520957,171.19240961607628,232.08229450457307,350.3780304229127,445.52920827217474
2023-06-30,1.505409,1.288848,1.842101,1.218458,3.919271,4450.38,20155.29,4.922,246.9447,128.45029612163825,128.75433750378832,130.3765402267779,122.55317349982207,213.434184733479,142.0707497202548,177.04032443281872,282.2609624552284,439.3722494580168,812.2728335188285,1178.7123564252352,124.17100073488538,173.16475973908103,236.1642060596956,359.7291461720864,460.1227881525393
2023-07-31,1.424949,1.210884,1.772323,1.116771,3.67743,4588.96,20626.64,5.055,244.3947,129.14447491895658,129.20562789445597,131.67731609497827,123.65135778117316,216.07341368216822,142.65578881289528,178.3749788212497,286.3675215344001,448.84463307441035,838.3257152641455,1224.781330263793,124.85272396920386,175.14728529356796,240.27520302613303,369.20629841976023,474.9865161707728
2023-08-31,1.476412,1.260748,1.826364,1.169619,3.702912,4507.66,20292.62,5.135,243.8241,128.95363941981358,129.18999401348074,130.99037002141552,123.5547502118523,216.43703066564913,143.25232393867816,179.0842602945335,287.43691829112356,450.41215594640516,840.9491304345465,1228.3177035045896,125.16013604082549,175.54250471449896,240.76795882489054,369.8495471902643,475.71635554058486
2023-09-29,1.475384,1.263682,1.826392,1.204382,3.949548,4288.05,19541.27,5.125,237.4427,129.18787983721052,129.36706827877532,131.48331298188012,123.62211102612028,215.64412442565705,143.85021329835843,180.06206768007215,289.7942864449282,455.3408544253787,853.6092755599356,1250.176711345215,125.62614905792687,176.60514059675464,242.78644765368998,374.24287964143434,482.4757172884857
2023-10-31,1.535535,1.338906,1.854659,1.281321,4.316476,4193.8,18873.47,5.037,238.2975,129.00858256254205,129.3175168106125,131.04782315645343,123.19721070453352,213.66355390351708,144.44051757151098,180.71682461025168,290.62606114517087,456.2989665484552,854.4245361278307,1250.4130130408844,125.89915244251154,176.87393192413066,242.99787565643908,374.19625905817543,482.0460084607226
2023-11-30,1.412588,1.191617,1.79495,1.032572,3.713166,4567.8,20236.29,5.036,248.6299,129.93066495597867,129.98395980619665,132.45276721134033,125.71841821413175,218.79227402562202,145.0331291537813,182.37436980811592,296.2872062981631,469.89038704167416,893.0845447017855,1319.8783550401552,126.76515590109814,179.64016359009557,248.92716591725343,388.244376834925,504.36624733949895
2023-12-29,1.317969,1.082735,1.756603,0.984963,3.225641,4769.83,20958.44,5.052,257.4356,130.6604699093566,130.59539655408742,133.1364672032425,126.09846499239306,222.6982324667461,145.6300205908312,183.96744699730186,301.66276975008725,482.8363198299921,930.2929325180912,1387.285418050937,127.59004494048871,182.24565019138214,254.5281810425156,401.6371248823494,525.7979611181097
2024-01-31,1.246509,0.998686,1.735376,0.953924,3.431283,4845.65,21021.88,5.017,253.623,131.24939323216964,131.07055353895583,133.84710706150392,126.6567003749451,222.21176599378109,146.2253080294745,185.37328404480357,306.16314107701163,493.55303162595925,961.0953973179284,1443.3141036504578,128.301717274173,184.38941808596337,259.09653697111537,412.5721876343435,543.3656534147017
2024-02-29,1.164417,0.9145,1.647226,0.953604,3.143789,5096.27,21363.62,4.974,252.5906,132.055054507586,131.4909387467324,135.69473386585202,126.52331947034725,224.6289544746142,146.81801805012034,186.70360306051833,310.32422678098175,503.4269120940915,989.5704177969473,1495.3344828203253,128.96661113109303,186.35034640456044,263.26466332619776,422.5835908152733,559.5135383244112
2024-03-29,1.177785,0.922692,1.678855,0.892424,3.026346,5254.35,22167.03,5.222,253.9758,132.0552948477852,131.6947602210649,135.07519784723004,127.23616576980832,226.22830813789432,147.44212101957234,187.7709225447211,313.06029707834347,509.4262363972836,1005.9648404768122,1524.7437820248722,129.47492702718043,187.57589612919918,265.6897851289356,428.1466626888906,568.353609100746
2024-04-30,1.154172,0.904885,1.655452,0.864647,2.996812,5035.69,21714.54,4.946,248.5992,132.42828106642392,131.93379016170897,135.7301869368551,127.520088184277,226.52552236455975,148.03647228328333,188.85282532471777,316.0005226933374,516.0599557011476,1024.5420261670881,1558.436186850588,129.99021766280913,188.90119483206274,268.38678907132015,434.4743609506673,578.5071487527351
2024-05-31,1.169017,0.919892,1.676678,0.838398,3.057569,5277.51,22269.12,4.804,253.0627,132.4661423119808,132.02880755804554,135.5944350330883,127.89686541283068,226.74775069776504,148.61644967613907,189.7128047345354,317.8946556069372,519.896583616831,1034.372539267262,1575.634171599831,130.37407172999426,189.69028589936724,269.83650495018276,437.6191195252766,583.4027072429253
