,cad_ig_er_calc_index,levered_er_index,credit_fund_estimated_index
2019-12-06,122.44559650665119,180.91208245524516,268.93841531739
2019-12-09,122.46851792519277,181.01350241992984,269.1257151326421
2019-12-10,122.47904662073093,181.06012844270916,269.20722545102046
2019-12-11,122.52400333869704,181.2594467530496,269.51578616927117
2019-12-12,122.60083327882145,181.6003689782171,270.0348891129657
2019-12-13,122.66455501065265,181.88346942150721,270.46808114775615
2019-12-16,122.73200715098457,182.18333810553173,270.9507866815283
2019-12-17,122.78806095165156,182.43289692172812,271.3342564065701
2019-12-18,122.83077942451726,182.62324441573486,271.6297319902602
2019-12-19,122.89709832087878,182.91899065625637,272.0820016772969
2019-12-20,122.92381016395689,183.03820355524584,272.27172085255194
2019-12-23,122.97361876654395,183.26052355872355,272.6396645768526
2019-12-24,122.97810114066988,183.28050278310604,272.681839783862
2019-12-26,122.9860126663324,183.3157551024237,272.7599900348357
2019-12-27,123.04585453796587,183.58328521253594,273.17047454151106
2019-12-30,123.06059259350619,183.64907123141563,273.3057050354474
2019-12-31,123.0514807471273,183.6082167515769,273.25732789191477
2020-01-02,123.01164775229465,183.42978863399395,273.0168329593386
2020-01-03,122.99724211544356,183.3652850913235,272.93316776592206
2020-01-06,122.99253908784942,183.34407031685527,272.93861827410393
2020-01-07,123.0029074056172,183.3903779636832,273.0198858718043
2020-01-08,123.03185034440372,183.51977452515737,273.2248801658393
2020-01-09,123.06298113851793,183.65902241700186,273.4444917751276
2020-01-10,123.16258023754945,184.1048867078372,274.1206421830631
2020-01-13,123.209220440297,184.31385997333282,274.4688675743743
2020-01-14,123.23140293073129,184.41335054097036,274.6293776693244
2020-01-15,123.24218839301876,184.4617106031662,274.7137653485249
2020-01-16,123.36184980547134,184.99895660106728,275.5262294314165
2020-01-17,123.42022911948219,185.26154048357546,275.92970085149415
2020-01-21,123.44374302693815,185.36718431767557,276.1367166851184
2020-01-22,123.40715366913801,185.2022920259953,275.9035032578161
2020-01-23,123.31343520037139,184.78028942581332,275.28721775682766
2020-01-24,123.28985730614541,184.67423705943182,275.14159666767904
2020-01-27,123.10440765002626,183.84070774473707,273.9367043752937
2020-01-28,123.17033494186616,184.13600927083243,274.3890421113131
2020-01-29,123.17434765065329,184.15394537597558,274.42810570900986
2020-01-30,123.12515043813579,183.9332253939596,274.1114944315408
2020-01-31,123.05049387425171,183.59858285216583,273.6251080295564
2020-02-03,123.0267252502306,183.49200927858882,273.503147248233
2020-02-04,123.13558766473275,183.97904758401737,274.24139629442067
2020-02-05,123.19646984586201,184.25188251113056,274.6604394738037
2020-02-06,123.21040788708623,184.3143588813323,274.7659201285468
2020-02-07,123.19390176145883,184.24022217353135,274.66776181961495
2020-02-10,123.20746203463715,184.30087981852262,274.79528475534835
2020-02-11,123.22005389266202,184.35732612483872,274.89180904021066
2020-02-12,123.23273065620859,184.41416504048607,274.98894192743137
2020-02-13,123.2427322805637,184.4590058231911,275.0681769375541
2020-02-14,123.23797264928842,184.437573772394,275.048606497726
2020-02-18,123.23658093704115,184.4310827337281,275.0890552859899
2020-02-19,123.26462560001825,184.55693376043223,275.28912161023794
2020-02-20,123.28086224290284,184.62980361905386,275.4101246881056
2020-02-21,123.25870805430912,184.53020621667557,275.2738630871583
2020-02-24,123.01917973343117,183.45423373882136,273.7053999493856
2020-02-25,122.89849330214402,182.91424696430573,272.91183719449873
2020-02-26,122.79440282406522,182.44942202337975,272.23030194175794
2020-02-27,122.48273434208447,181.06011953971853,270.16905968595995
2020-02-28,122.06307465008524,179.19897401414588,267.40294852193193
2020-03-02,121.92395633749695,178.58608513175807,266.5200222518309
2020-03-03,121.83808486165756,178.20868997484342,265.9660531623132
2020-03-04,121.85994249618265,178.30454278528782,266.11740019059437
2020-03-05,121.61229646911984,177.2174228040856,264.501827529785
2020-03-06,120.84289370596709,173.85376779748992,259.4874013641233
2020-03-09,118.59245808671959,164.14065974292376,245.00559547494606
2020-03-10,118.6671503355331,164.45074443007368,245.47313737234293
2020-03-11,118.01319324110248,161.73189925717625,241.41930462744733
2020-03-12,116.54841425509963,155.70960024391476,232.4340862934835
2020-03-13,116.14640260646915,154.0982768563368,230.03259972585096
2020-03-16,114.82193676293262,148.82638767884796,222.173052907967
2020-03-17,115.20619823546534,150.32051961331985,224.4062217220447
2020-03-18,114.07018204314863,145.87366402444732,217.77048078919864
2020-03-19,113.33340514960115,143.04703133265568,213.55342294127877
2020-03-20,112.2000960898609,138.75566799571456,207.14955927421283
2020-03-23,111.38530332700496,135.73261822840817,202.64425443826224
2020-03-24,111.4124041851247,135.83164781716164,202.79491155865435
2020-03-25,111.59770248792256,136.50933848034217,203.80958417739245
2020-03-26,111.76392658068981,137.1192830655025,204.72307312759682
2020-03-27,111.92602721833724,137.71586492642328,205.61520060803807
2020-03-30,112.30310863696835,139.10763214753612,207.69745127833878
2020-03-31,112.93654689698438,141.46146862208823,211.21334526100216
2020-04-01,112.99522153454902,141.6819052251802,211.54389256454178
2020-04-02,113.04661275496825,141.8751731741139,211.8337631214424
2020-04-03,112.97774084119409,141.61582071498069,211.44773123290213
2020-04-06,113.18511088809358,142.39548580037837,212.61550105466492
2020-04-07,113.33954541849045,142.9783101724822,213.48706389472434
2020-04-08,113.4953913493715,143.56806404509626,214.36882640618128
2020-04-09,114.15564498807194,146.0736164701359,218.1114221718016
2020-04-13,114.98291517107563,149.24914717508133,222.85909290824915
2020-04-14,115.398975607263,150.86925181010002,225.27984184707321
2020-04-15,116.08318983029453,153.55276731102128,229.28867809504476
2020-04-16,116.55480554900961,155.42425134093438,232.08461126824494
2020-04-17,116.66441365548512,155.86268300976727,232.7407098182475
2020-04-20,116.55532236522876,155.42529440968482,232.09180878833973
2020-04-21,116.26174491194745,154.2507959880296,230.33937170974258
2020-04-22,116.28692370593792,154.35096351191908,230.49051474856924
2020-04-23,116.32462544912403,154.50104057616426,230.71617654172547
2020-04-24,116.3450926019167,154.5825424978969,230.83948245227543
2020-04-27,116.43182174657689,154.92808926037486,231.3602915576439
2020-04-28,116.46066378314922,155.04317287036406,231.53372248224895
2020-04-29,116.58132806516983,155.5250401483445,232.25500632432855
2020-04-30,116.68493248989967,155.93962871727405,232.87581017115997
2020-05-01,116.75916452617518,156.23719212673757,233.3218226118675
2020-05-04,116.82372471606396,156.49620473935653,233.71354223385143
2020-05-05,116.98020682310049,157.12502013696624,234.65426282346255
2020-05-06,117.11647034133543,157.6740461899558,235.47596583328573
2020-05-07,117.09468038512473,157.58598681842037,235.3461257825145
2020-05-08,117.16543621706911,157.87160454350683,235.7743439090075
2020-05-11,117.09122140800092,157.57145242788607,235.33105386534362
2020-05-12,116.91451702061843,156.858019211147,234.267252126033
2020-05-13,116.62381528044222,155.6879102274589,232.5214287834275
2020-05-14,116.17969172355565,153.90919998493885,229.86651285412702
2020-05-15,116.05175879056726,153.40071141905437,229.10865559009451
2020-05-18,116.06402210113853,153.44919012801958,229.18586292071944
2020-05-19,116.21624047436715,154.05288713675358,230.08910409232945
2020-05-20,116.32342938873117,154.47909606343558,230.72728535331728
2020-05-21,116.42096860597502,154.86764549647592,231.3091900167762
2020-05-22,116.4520144945675,154.9914898825825,231.49572205255726
2020-05-26,116.89187677867578,156.74758483450523,234.12481673717102
2020-05-27,117.00668381021286,157.2093889597533,234.81597239988164
2020-05-28,117.1540293448039,157.8032546654652,235.70430007752853
2020-05-29,117.2177970831567,158.06088295294936,236.0903488361874
2020-06-01,117.45100424946864,159.00412235987838,237.5029880327386
2020-06-02,117.82969764249754,160.54208530170808,239.80145236796324
2020-06-03,118.45807356459561,163.11050505964332,243.6392173441111
2020-06-04,118.78298115538995,164.45259316351263,245.64509786662478
2020-06-05,119.25108252381489,166.3967692337181,248.55037196473776
2020-06-08,119.54620550369437,167.63200215556714,250.39922248417227
2020-06-09,119.52265221976457,167.53286525034292,250.25237221661723
2020-06-10,119.40602648734206,167.04239326466444,249.5209770687109
2020-06-11,118.87571029025136,164.8166897083946,246.1975715584721
2020-06-12,118.87495598467439,164.81349807336912,246.19406534348752
2020-06-15,119.01370514282044,165.39043905176607,247.0596909006569
2020-06-16,119.371002344377,166.87996625820452,249.28602777983443
2020-06-17,119.47464368455107,167.31458136394102,249.93657587941738
2020-06-18,119.51678635567735,167.49157856998846,250.2023322992588
2020-06-19,119.58592159962032,167.78218320561422,250.6378075411409
2020-06-22,119.68787221244892,168.21113558766902,251.28277772083277
2020-06-23,119.76397217020217,168.5319363606482,251.76347343790525
2020-06-24,119.69627293703951,168.2460817434528,251.33791525241782
2020-06-25,119.65621352748228,168.0771029069199,251.08694940782323
2020-06-26,119.66533779477967,168.1154973129854,251.14573687811878
2020-06-29,119.72903908533283,168.3838094230876,251.55089081606573
2020-06-30,119.79474611502219,168.66098004152153,251.966400205681
2020-07-01,119.79867268777282,168.67750944909855,251.9925366228731
2020-07-02,119.95606045370761,169.3422637725863,252.9870765367019
2020-07-06,120.16521351656311,170.22782587267935,254.31563342693516
2020-07-07,120.19764004276958,170.3655776030016,254.52277541506666
2020-07-08,120.25560713431993,170.61200555906834,254.89226575333313
2020-07-09,120.27177117683085,170.68074741649667,254.99625717378115
2020-07-10,120.28566122797758,170.73982648308214,255.08581347623996
2020-07-13,120.36326610534036,171.07012726151652,255.58317454386295
2020-07-14,120.36671031628647,171.08475660294806,255.6063335804608
2020-07-15,120.58162711050018,172.00112452330094,256.9767203644458
2020-07-16,120.65712411599776,172.32414131928147,257.4605668404025
2020-07-17,120.73109405261928,172.6410192653195,257.9352462610957
2020-07-20,120.77743154872422,172.83963159854804,258.2357606134364
2020-07-21,120.89743627480804,173.35477630800276,259.006650568494
2020-07-22,120.9732716718777,173.68094033389696,259.4951663568798
2020-07-23,121.11810818677628,174.30470720090483,260.4283324483466
2020-07-24,121.2181453490793,174.73654934972595,261.07475993775984
2020-07-27,121.31911278057672,175.1730118586656,261.73054191259865
2020-07-28,121.34580264675078,175.2885669884855,261.90442919052265
2020-07-29,121.40857735965393,175.56055064702392,262.3120215985167
2020-07-30,121.4512959117101,175.7458099633683,262.59004666003835
2020-07-31,121.53478511088223,176.10819072741288,263.13271975577123
2020-08-03,121.54333226673491,176.1451723982757,263.1917037043175
2020-08-04,121.57439784356434,176.28017869757883,263.3946453481203
2020-08-05,121.73030283915614,176.95829709298877,264.4090826744135
2020-08-06,121.79995120777383,177.26198062306594,264.86402395025084
2020-08-07,121.86007293075207,177.52441741813072,265.2573386017477
2020-08-10,121.95552519488243,177.94140348508304,265.88394478231834
2020-08-11,122.10368040821677,178.5898505734945,266.85403415160005
2020-08-12,122.18322826846058,178.93883392950502,267.3766794011286
2020-08-13,122.2378963498121,179.17896132394483,267.73666556051063
2020-08-14,122.15412413223426,178.81051701204458,267.1873090372212
2020-08-17,122.152368187604,178.80262954436796,267.1790734103737
2020-08-18,122.1303185927689,178.70574433908567,267.03545749047424
2020-08-19,122.1079379894506,178.60744112713044,266.88969948237246
2020-08-20,122.06319893208058,178.4110627731107,266.5973664771014
2020-08-21,122.05146597339134,178.35955643341086,266.5215114269377
2020-08-24,122.04611569500845,178.3359246911432,266.4895280831398
2020-08-25,122.11495069333837,178.63761478050577,266.94144239310475
2020-08-26,122.11905815176571,178.65558201452558,266.96938817787463
2020-08-27,122.14464301564267,178.767812354757,267.1381719009482
2020-08-28,122.11885388630768,178.65452062812707,266.9699598231142
2020-08-31,122.172602773098,178.89024104917152,267.3254485176767
2020-09-01,122.24762603039471,179.21973882090754,267.81890431913837
2020-09-02,122.34499912813955,179.64793805975773,268.45989632481377
2020-09-03,122.30037081710216,179.45128614653086,268.1671000938203
2020-09-04,122.27564731359047,179.34239678782154,268.0054661730944
2020-09-08,122.16949326217954,178.87507112366657,267.3114649248312
2020-09-09,122.22866133618197,179.13490600482626,267.70084687577946
2020-09-10,122.21195463664094,179.0613924970144,267.5920657529668
2020-09-11,122.23362400240052,179.15658159615262,267.7354101512316
2020-09-14,122.29815589044873,179.44015590650795,268.16246461840166
2020-09-15,122.35926079475814,179.7090627070073,268.565424265103
2020-09-16,122.3722968686285,179.76644187489052,268.6522632896752
2020-09-17,122.3300360680807,179.58013783238655,268.3749375881226
2020-09-18,122.35165621324798,179.67529372337265,268.5182322567852
2020-09-21,122.21692468594834,179.08155092382526,267.6341569226178
2020-09-22,122.1563895099948,178.81538979001905,267.2374690967903
2020-09-23,122.08762342049407,178.51334675445662,266.7871529726168
2020-09-24,121.97599480870468,178.02362670899518,266.0563509951111
2020-09-25,121.81977849286658,177.33957633932835,265.0351017859734
2020-09-28,121.75596522546594,177.06071243859685,264.62150052606404
2020-09-29,121.65164341060333,176.60553168329275,263.9422586572344
2020-09-30,121.56241509036916,176.21686691205014,263.36228419176473
2020-10-01,121.53127322162167,176.08137922661638,263.16068059171494
2020-10-02,121.56725347459214,176.23771201062303,263.3952202303287
2020-10-05,121.60795890442328,176.41457172782293,263.6622096877898
2020-10-06,121.64151381270823,176.56054631127475,263.88116487524485
2020-10-07,121.70687137619225,176.84508437148364,264.3071845340102
2020-10-08,121.73720479671121,176.97725334937337,264.5054877708679
2020-10-09,121.7667494572386,177.1060481204187,264.69874191047813
2020-10-13,121.80401313715325,177.26841173414036,264.944440424421
2020-10-14,121.8258067849084,177.3635061151134,265.0872575699569
2020-10-15,121.74634875224555,177.016404210171,264.5691694830447
2020-10-16,121.77251688014124,177.13048958984712,264.74037038734514
2020-10-19,121.77359604162741,177.13502413261617,264.7492149356653
2020-10-20,121.78826870019168,177.19899558301032,264.84550964382595
2020-10-21,121.79235277883767,177.21676403378913,264.87279962068794
2020-10-22,121.87332926677293,177.5701858742299,265.4016934930064
2020-10-23,121.87098513606469,177.55988125666906,265.38694631953547
2020-10-26,121.77118915466396,177.12351327482887,264.7367178541775
2020-10-27,121.7737830798781,177.1347741028104,264.7542160724686
2020-10-28,121.65004128032398,176.5947233866464,263.94768292366643
2020-10-29,121.58465787602898,176.30992154814552,263.52267576776495
2020-10-30,121.51709523000997,176.0159457889896,263.08396180718626
2020-11-02,121.52083845605432,176.03203821758046,263.1100400288106
2020-11-03,121.60903806590943,176.41527157103764,263.6835255319528
2020-11-04,121.7159857993712,176.88065299300558,264.3798131104374
2020-11-05,121.95722822737594,177.93233306321537,265.95243991711334
2020-11-06,122.0508002648805,178.3418318626158,266.56521760385954
2020-11-09,122.63959421716663,180.9227088394134,270.4249373840662
2020-11-10,122.72951039517817,181.32059290789056,271.02037284680114
2020-11-12,122.68920365214464,181.141826181631,270.7546689307525
2020-11-13,122.711794673495,181.2418287055225,270.9049226803392
2020-11-16,122.8011275874878,181.63747620167118,271.49866664278784
2020-11-17,122.80609886731,181.65947582797153,271.5323683208324
2020-11-18,122.86288712567482,181.91142619198834,271.9097776594145
2020-11-19,122.88135838344978,181.99341230490705,272.03312990805864
2020-11-20,122.92108063194975,182.16984435706144,272.2976775202591
2020-11-23,122.99286517427322,182.48881995465283,272.77694477101136
2020-11-24,123.18454738789224,183.34197679135522,274.05303134723516
2020-11-25,123.28766822030275,183.80235682942023,274.74205442158063
2020-11-27,123.37772959906157,184.2050375299399,275.34570970386073
2020-11-30,123.51439918718302,184.81700546731457,276.26311227704343
2020-12-01,123.72345996142793,185.7554098523979,277.66674057227345
2020-12-02,123.856648423159,186.3552465857645,278.56428795781045
2020-12-03,124.06429041383096,187.2924424183095,279.96612645643546
2020-12-04,124.15633169091498,187.70922848350042,280.5900541117575
2020-12-07,124.15712906451024,187.71265993814274,280.59792024849213
2020-12-08,124.13718241948114,187.6221264692019,280.4635109038929
2020-12-09,124.12767669259341,187.57896364522912,280.3999809715731
2020-12-10,124.06711936737331,187.30436335660298,279.9904816120711
2020-12-11,123.9591761474323,186.81541553084782,279.2605559427752
2020-12-14,123.93948791051277,186.72621655564058,279.1301082284527
2020-12-15,123.92113847370373,186.64321983294033,279.00695718838534
2020-12-16,123.96842715775487,186.856829335055,279.3271695262784
2020-12-17,124.10054507160343,187.4541894005358,280.22098857709796
2020-12-18,124.18244198461468,187.82524425881792,280.7764914841429
2020-12-21,124.08352828233092,187.37624004846575,280.10774105009233
2020-12-22,124.12448596769758,187.5617267737226,280.38580693240453
2020-12-23,124.18638824560222,187.84228254082373,280.8059238296003
2020-12-24,124.21624545689072,187.97770536045505,281.00905246486263
2020-12-28,124.23499850255656,188.06259559623962,281.1388511813729
2020-12-29,124.31145038754478,188.40972433617955,281.658451571924
2020-12-30,124.38242155958051,188.73235975341234,282.14136929934665
2020-12-31,124.41602568845774,188.88526594046553,282.37052511735914
2021-01-04,124.47583744864721,189.1574313830883,282.77971720039005
2021-01-05,124.46944744156785,189.1282378219322,282.7365935440999
2021-01-06,124.45936725516657,189.08222586321688,282.6682883932442
2021-01-07,124.61716036806646,189.80133511243054,283.74380795437014
2021-01-08,124.83811576472763,190.81086791933026,285.2535081538888
2021-01-11,124.92739172812064,191.2200453897568,285.8667358362611
2021-01-12,124.9653821615646,191.39443263284144,286.12796291095435
2021-01-13,124.98769617577183,191.4968967769031,286.2816684332059
2021-01-14,125.03864080581049,191.73099459303972,286.6321155418738
2021-01-15,125.07413794209965,191.89422271048073,286.8765450592204
2021-01-19,125.17913013785764,192.37722076121668,287.60026739195996
2021-01-20,125.29244949821494,192.8996103440268,288.38168684046286
2021-01-21,125.36045156537547,193.21363382272025,288.8515891305555
2021-01-22,125.29423611234381,192.90740368721848,288.3942859848778
2021-01-25,125.20408426012995,192.4908108283756,287.77301524415105
2021-01-26,125.18067911737742,192.38279719372028,287.61204775197206
2021-01-27,125.01576940780816,191.622413947078,286.47578002937934
2021-01-28,125.00502732815019,191.57295502184726,286.40233333121154
2021-01-29,125.05552281633612,191.80504837923826,286.74983955284546
2021-02-01,125.10412966925209,192.02851266623406,287.0854847726022
2021-02-02,125.16573550853198,192.3121350774409,287.5099921511208
2021-02-03,125.2231423069449,192.5766815850015,287.906045177533
2021-02-04,125.2695980067767,192.79094649491088,288.2269119368836
2021-02-05,125.33569028794291,193.09603281218665,288.68355209240684
2021-02-08,125.37899950648506,193.29601278608754,288.9841656063958
2021-02-09,125.3771892533113,193.2875766690108,288.97213920786834
2021-02-10,125.40072254457027,193.3963533237,289.1353502267063
2021-02-11,125.41561389868492,193.4651872769349,289.2388301128801
2021-02-12,125.44188558666929,193.586703199673,289.42107223112293
2021-02-16,125.57598739995758,194.20730110964072,290.351279204341
2021-02-17,125.52482504187398,193.96986456654855,289.99694202000745
2021-02-18,125.56047520987474,194.13506830164124,290.2445594842704
2021-02-19,125.62452457989917,194.43209387823944,290.6893477202622
2021-02-22,125.60767491754017,194.35366627974574,290.5742746568759
2021-02-23,125.54083240773903,194.04332468222157,290.1110613598799
2021-02-24,125.56721233766577,194.165584020029,290.29466005553996
2021-02-25,125.6424168485534,194.51438819351677,290.8170756155438
2021-02-26,125.6031374650833,194.33189209759203,290.5452149843511
2021-03-01,125.5463042245488,194.06790517253722,290.15349513354323
2021-03-02,125.53842993428299,194.0313254314809,290.09976615696127
2021-03-03,125.50521085542418,193.87723210763562,289.87033217653095
2021-03-04,125.48000043613894,193.76033513902573,289.6964383395738
2021-03-05,125.34115588395139,193.11707968841833,288.73555443761285
2021-03-08,125.38031458387657,193.2978882370316,289.00846757738583
2021-03-09,125.34597949326731,193.1390222339791,288.7718107723894
2021-03-10,125.34446908271546,193.13197679986106,288.76214706271725
2021-03-11,125.34470422900404,193.13300025148055,288.7645475231138
2021-03-12,125.31773705543606,193.00828247920214,288.57894487016995
2021-03-15,125.19797418910834,192.4547336563735,287.75390294764856
2021-03-16,125.09486440781903,191.97916830879612,287.04372363639385
2021-03-17,124.97979575814055,191.44932844009168,286.25236613868464
2021-03-18,124.97298024825332,191.41794464035195,286.20619440189387
2021-03-19,124.85799371315179,190.88951582885488,285.41682217112964
2021-03-22,124.94637388115986,191.29468813761858,286.02477897217426
2021-03-23,124.97382005642675,191.42068670862793,286.2138857715725
2021-03-24,125.05074150846889,191.7740823761499,286.7429682744398
2021-03-25,125.0923325416963,191.96536762630006,287.0296716602661
2021-03-26,125.14973560762843,192.22957492403845,287.42542635952583
2021-03-29,125.16389663967229,192.29463917833655,287.52483835290855
2021-03-30,125.18202281045485,192.3781199887818,287.6503703847378
2021-03-31,125.25816292985567,192.72909020502473,288.1758544968168
2021-04-01,125.31099121852324,192.9728803628089,288.5410656834983
2021-04-02,125.31511312145432,192.9918595145803,288.57014766539606
2021-04-05,125.4346259115704,193.54383673496102,289.39760388398895
2021-04-06,125.40334523439181,193.3989761893955,289.18170592297486
2021-04-07,125.41662042433279,193.4603322151571,289.27414632428525
2021-04-08,125.41950563196849,193.4736202686417,289.2947049665428
2021-04-09,125.45264135209011,193.62690332812303,289.5246094588524
2021-04-12,125.51166804715747,193.90002223083587,289.93510013994677
2021-04-13,125.49559971743982,193.82548772957554,289.82435705027086
2021-04-14,125.53848343317414,194.02412317494088,290.12210418132565
2021-04-15,125.48849431821276,193.79227960201132,289.77612260027985
2021-04-16,125.50444942934705,193.8661344755988,289.8872399915356
2021-04-19,125.49285634407342,193.81221994718476,289.8086705080444
2021-04-20,125.36619958576229,193.22532694837568,288.9317684343129
2021-04-21,125.30060745701937,192.92197448399105,288.4788511399467
2021-04-22,125.34600188815206,193.13158881085158,288.79296999611535
2021-04-23,125.32980540992796,193.05665930803286,288.6816149840559
2021-04-26,125.36463318799893,193.21741377366328,288.92405988295457
2021-04-27,125.34000130323312,193.1034590604908,288.75438015690247
2021-04-28,125.30609295959198,192.9466742153978,288.52072538286507
2021-04-29,125.38550148798768,193.31343120667557,289.0699577657383
2021-04-30,125.36379089150502,193.212950541547,288.92050456149605
2021-05-03,125.36724094789737,193.22871183356924,288.9464796589912
2021-05-04,125.34380718945897,193.1202928478564,288.78515379890223
2021-05-05,125.3697690815394,193.2402297371388,288.9653180459235
2021-05-06,125.36433583369757,193.21504239669957,288.92846913129733
2021-05-07,125.32122568079656,193.01565113136817,288.63114398791294
2021-05-10,125.32569594859953,193.03611562684105,288.6642688637048
2021-05-11,125.35682234990627,193.1798818753163,288.88007005483286
2021-05-12,125.3750592509517,193.26412974798677,289.006853199637
2021-05-13,125.22220918675242,192.55721666144433,287.9505046096163
2021-05-14,125.30707211371426,192.9486406746551,288.53655099405256
2021-05-17,125.36091066051043,193.1971530341379,288.9103140803058
2021-05-18,125.35003296738448,193.14679777961538,288.83572435640417
2021-05-19,125.33765481698873,193.08951530484467,288.7507751541323
2021-05-20,125.36392774913337,193.2108764919688,288.93296571342677
2021-05-21,125.39160907068879,193.33880032299638,289.1249790370135
2021-05-24,125.40500992081569,193.40059709591034,289.2195548503347
2021-05-25,125.44238449493248,193.5734516026248,289.4788175105348
2021-05-26,125.48497707716668,193.77056517264992,289.774407272585
2021-05-27,125.53752294145595,194.0139212468524,290.13914416503945
2021-05-28,125.56920797071804,194.16076182824185,290.3595802846079
2021-05-31,125.56920797071804,194.16057032727943,290.3618793021434
2021-06-01,125.61581172562042,194.3766887515027,290.6859774863664
2021-06-02,125.6327422583961,194.45521927347576,290.80431805219615
2021-06-03,125.65332688984626,194.55073844379137,290.94804963445364
2021-06-04,125.65581894284077,194.56224991955506,290.9661576659156
2021-06-07,125.6890989855522,194.7166478167964,291.1997382906663
2021-06-08,125.67825364059293,194.6661792092279,291.1251637535431
2021-06-09,125.6416616432777,194.49608043963335,290.87168865737283
2021-06-10,125.61855385482656,194.38870238773845,290.71201171069094
2021-06-11,125.60540805755231,194.3276110019979,290.6215404260266
2021-06-14,125.61631312220392,194.3780338872527,290.69962482564
2021-06-15,125.62819236433667,194.43311561584028,290.782901586513
2021-06-16,125.66800798087748,194.61791802465922,291.06019752635694
2021-06-17,125.72509254178385,194.88306899650794,291.45766821751835
2021-06-18,125.77680730702153,195.12348990631997,291.8182362001955
2021-06-21,125.79619381214428,195.21352299414244,291.95593282783545
2021-06-22,125.7662431422803,195.0740243306149,291.74835833480296
2021-06-23,125.79926066717748,195.22759907372486,291.9791363495502
2021-06-24,125.78569061125566,195.16435686847947,291.8856722836749
2021-06-25,125.79802770436292,195.22171801683325,291.9725805497083
2021-06-28,125.75922981091226,195.04089815979674,291.70551293924484
2021-06-29,125.82048355283943,195.32583064955324,292.1328042439099
2021-06-30,125.82151247337188,195.33055837335897,292.1410276360933
2021-07-01,125.82065027031388,195.32647859523922,292.1360943870397
2021-07-02,125.84382275509837,195.43433465635016,292.2985676625289
2021-07-06,125.91240335677836,195.7535925205397,292.78074361710986
2021-07-07,125.88516744459488,195.6264987162132,292.591905883024
2021-07-08,125.92263657489123,195.80111633304978,292.85431803182655
2021-07-09,125.91533708666407,195.7670013402134,292.80454483126346
2021-07-12,125.91646305169655,195.77206003747926,292.8158734359265
2021-07-13,125.94434965969434,195.90206807038442,293.0116258083984
2021-07-14,125.91321330510554,195.75670910501853,292.79551222413204
2021-07-15,125.935160292037,195.85900739367403,292.949836499766
2021-07-16,125.90663294150689,195.72584263767214,292.75199992737333
2021-07-19,125.76692120962029,195.07409110491102,291.78116038528435
2021-07-20,125.73121878688876,194.9078954254596,291.5339249609526
2021-07-21,125.76432962380521,195.0618160987395,291.7655099850216
2021-07-22,125.77724276311142,195.12183721904438,291.85664603699337
2021-07-23,125.82183346671818,195.32929757429784,292.1683095573289
2021-07-26,125.86733862811374,195.5410351984551,292.4890742852977
2021-07-27,125.83318767322251,195.38180540041742,292.25225360005817
2021-07-28,125.84444359106655,195.43417252122316,292.33193754728563
2021-07-29,125.83365547747911,195.3838470259199,292.2580138214784
2021-07-30,125.8218073393528,195.32859243271164,292.1767163880778
2021-08-02,125.83122687665768,195.37226905327003,292.24617994065
2021-08-03,125.81496819042073,195.29647251300523,292.134161386773
2021-08-04,125.79248497041857,195.19170947033882,291.97886827594374
2021-08-05,125.80178133585802,195.23492069996271,292.04492998950997
2021-08-06,125.83546697481313,195.39168926177683,292.2808506879171
2021-08-09,125.78641346836497,195.16299241947968,291.94302242126895
2021-08-10,125.84023832939832,195.4134629680313,292.3191233712201
2021-08-11,125.83481503483857,195.3881337170224,292.28266689356394
2021-08-12,125.84055807858437,195.41482175658916,292.3240151231984
2021-08-13,125.82120267746801,195.32458787889917,292.190474485909
2021-08-16,125.86286338366979,195.51841709789136,292.4847376927479
2021-08-17,125.83703212841637,195.3979721272528,292.3059930557905
2021-08-18,125.82385398297544,195.33651937061333,292.21556024743893
2021-08-19,125.79222618508517,195.18915246270953,291.996610402889
2021-08-20,125.79470952895788,195.20064834835085,292.0152878559499
2021-08-23,125.83189250239515,195.37355059919477,292.27836417432906
2021-08-24,125.81387457355493,195.28955947047396,292.1541710347582
2021-08-25,125.83164118202326,195.37222778989,292.2792920242307
2021-08-26,125.8223945829941,195.32909342147482,292.2162038478733
2021-08-27,125.87499021369362,195.57398059481267,292.5839769721566
2021-08-30,125.87043161051238,195.5525393904809,292.5561485383402
2021-08-31,125.89517546970133,195.66780141781854,292.72993271974866
2021-09-01,125.88633322275562,195.62650890786037,292.66949616389604
2021-09-02,125.88432141562025,195.6170655883226,292.6566593201921
2021-09-03,125.9047044931088,195.71202370028684,292.80000610165735
2021-09-07,125.96406959976605,195.9886055529977,293.21897321021737
2021-09-08,125.92481634366133,195.80531765747963,292.9460009729981
2021-09-09,125.93213698261285,195.83940270840426,292.9982318989093
2021-09-10,125.92413205552005,195.80199249092198,292.94348207529424
2021-09-13,125.93905824612189,195.87142643690802,293.0510163048849
2021-09-14,125.98134476493286,196.06866510646176,293.3472931407505
2021-09-15,126.05226065541504,196.3997064296678,293.8438088455038
2021-09-16,126.03420664592737,196.3152530005944,293.7185324497738
2021-09-17,126.10565503699947,196.64905993705344,294.2189902182659
2021-09-20,125.96166214966892,195.97523923681248,293.21390085570295
2021-09-21,125.94304080310414,195.8882597218242,293.0847761830312
2021-09-22,125.99145232285977,196.11408906458962,293.4236620277279
